ten_san_pham,thuong_hieu,cpu,ram_gb,o_cung_gb,vga,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN
Latitude E5490 Core i7-8650U/8GB/ 256GB. Full HD,Khác,Core i7,-1.0,-1.0,Onboard,-0.6289496540776902,0,0,0,0
Dell Latitude 5310 i5-10310u/8GB/256GB/màn cảm ứng,Dell,Core i5,-1.0,-1.0,Onboard,-0.634939650783192,0,0,0,0
Latitude E7290 Core i5-8250U/8GB/ 256GB. Đẹp 99%,Khác,Core i5,-1.0,-1.0,Onboard,-0.7068196112492138,0,0,0,0
ASUS Vivobook 15 i5-1240P 15 inch 16GB/512GB 95%,Asus,Core i5,0.0,0.0,Onboard,-0.383359789152116,0,0,0,0
Dell Precision 5510 i7-6820HQ 15.6 inch 8GB/512gb,Dell,Core i7,-1.0,0.0,Onboard,-0.5750396837281739,0,0,0,0
Nhượng lại Surface Pro 7 I5 8GB/256GB,Surface,Core i5,-1.0,-1.0,Onboard,-0.5462876995417653,0,0,0,0
Dell Inspiron 7559 i7 15.6 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.7487495881877265,0,0,0,0
Dell XPS 9310 i7-1195G7 13.4'' 32GB/512GB touch,Dell,Core i7,2.0,0.0,Onboard,-0.053909970349516306,0,0,0,0
MacBook Air 15 inch M2 2023 8GB 256GB P96% 55l 99%,Apple,Apple M-Series,-1.0,-1.0,Apple GPU,0.14375992093204348,0,0,0,0
"Dell 3550 Core I5 Ram 8G SSD 128G+HDD 500G 15.6""",Dell,Core i5,-1.0,-1.5,Onboard,-0.7906795651262392,0,0,0,0
Laptop Acer Nitro R5-4600H/16GB/512GB GTX 1650,Acer,Ryzen 5,0.0,0.0,NVIDIA Card Rời,-0.47320973973464314,0,0,0,0
Dell Latitude 5521 i5 11500H 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.4432597562071341,0,0,0,0
Apple MacBook Air M1 8GB/256GB Bạc,Apple,Apple M-Series,-1.0,-1.0,Apple GPU,-0.3534098056246069,0,0,0,0
ASUS VIVOBOOK 14 FLIP ULTRA 7 256V 16G 1TB 14”X360,Asus,Core Ultra 7,0.0,2.0,Onboard,0.32944981880259966,0,0,0,0
Dell Latitude 5300 i7-8665U 13.3 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.5750396837281739,0,0,0,0
Lenovo 81X8 i3 Gen 11 12GB/256GB,Lenovo,Core i3,-0.5,-1.0,Onboard,-0.6828596244272066,0,0,0,0
✅Asus Vivobook X1404 i3-1215U/8GB/512GB sx 2024,Asus,Core i3,-1.0,0.0,Onboard,-0.5331097067896613,0,0,0,0
Gaming ROG Strix G531GD i7 8G 512G GTX 1050 144hz,Khác,Core i7,-1.0,0.0,NVIDIA Card Rời,-0.41330977267962504,0,0,0,0
✅HP Pavilion 14-CE i3-1005G1/8GB/256GB/14' FHD IPS,Hp,Core i3,-1.0,-1.0,Onboard,-0.6109796639611849,0,0,0,0
"DELL LATITUDE 5400 I5 8365U 8G 256G 14""FHD ZIN ĐẸP",Dell,Core i5,-1.0,-1.0,Onboard,-0.6529096408996975,0,0,0,0
DELL  cor I5  THẾ HỆ 10 MỚI 95% RAM 8G/ 256G,Dell,Core i5,-1.0,-1.0,Onboard,-0.6229596573721884,0,0,0,0
✅HP Pavilion 14-DV i5-1135G7/8GB/256GB/14' FHD IPS,Hp,Core i5,-1.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
"DELL LATITUDE 5300 I7 8665u 8G 256G 13.3""FHD ZIN",Dell,Core i7,-1.0,-1.0,Onboard,-0.6169696606666867,0,0,0,0
Dell 3400 I5 1135G7 Ram 8G SSD 512G VGA=Đồ Họa,Dell,Core i5,-1.0,0.0,Onboard,-0.509149719967654,0,0,0,0
Lenovo ThinkPad X1 Carbon i5 8250U 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.7547395848932283,0,0,0,0
DELL LATITUDE 5520 I7 1165G7 8GB 256GB 15.6”FHD99%,Dell,Core i7,-1.0,-1.0,Onboard,-0.4492497529126359,0,0,0,0
Macbook Air 13 inch M1 8GB/512GB fullbox quốc tế,Apple,Apple M-Series,-1.0,0.0,Apple GPU,-0.2881188415346372,0,0,0,0
"HP 15EG I5 1135G7 Ram 8G SSD 512G 15.6""FHD vỏ nhôm",Hp,Core i5,-1.0,0.0,Onboard,-0.47320973973464314,0,0,0,0
Lenovo ThinkPad X390 i5-8365U 13.3 inch 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.766719578304232,0,0,0,0
Dell Precision 3571 I7 12800H 16G 256G FHD T600 4G,Dell,Core i7,0.0,-1.0,Onboard,-0.20964988469256343,0,0,0,0
"DELL LATITUDE 5420 I7 1165G7 8GB 256GB 14""FHD ĐẸP",Dell,Core i7,-1.0,-1.0,Onboard,-0.49716972655665037,0,0,0,0
Dell Core i5 Gen 8 16GB/256GB Đen,Dell,Core i5,0.0,-1.0,Onboard,-0.7906795651262392,0,0,0,0
Apple MacBook M1 Pro 16 inch 16GB/1TB,Apple,Apple M-Series,0.0,2.0,Apple GPU,0.45523974961813773,0,0,0,0
"Asus vivobook I5 1135G7 Ram 8G SSD 512G 14"" OLED",Asus,Core i5,-1.0,0.0,Onboard,-0.509149719967654,0,0,0,0
Dell Tablet 7400 2in1 / i7 / 16GB / 256GB,Dell,Core i7,0.0,-1.0,Onboard,-0.38934978585761776,0,0,0,0
Microsoft Surface Laptop Go i5 12.4 inch 8GB/256GB,Surface,Core i5,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
Dell Latitude 5420 i5-1145G7 14 inch 8GB/256GB Đẹp,Dell,Core i5,-1.0,-1.0,Onboard,-0.5630596903171703,0,0,0,0
Asus F570ZD Ryzen 5 2500u 8G 256G GTX 1050 4G,Asus,Ryzen 5,-1.0,-1.0,NVIDIA Card Rời,-0.5690496870226721,0,0,0,0
"Laptop i5-6300U, Ram 4G,SSD 128G, Win10 giá tốt",Khác,Core i5,-1.5,-1.5,Onboard,-0.8326095420647519,0,0,0,0
Lenovo ThinkPad P51 i7-7700HQ 15.6 inch 8GB/256GB,Lenovo,Core i7,-1.0,-1.0,Onboard,-0.5211297133786577,0,0,0,0
"Dell Latitude 3520 Core i3-1115G4, 8GB, 256GB- Đẹp",Dell,Core i3,-1.0,-1.0,Onboard,-0.6529096408996975,0,0,0,0
Dell V3400 i7 1165G7 8G 512G MX330 2G,Dell,Core i7,-1.0,0.0,Onboard,-0.47320973973464314,0,0,0,0
Acer Nitro i5-11th Gen/8GB/512GB RTX 3050,Acer,Core i5,-1.0,0.0,NVIDIA Card Rời,-0.4073197759741232,0,0,0,0
Asus Zephyrus G15 Ryzen 9 15.6 inch 16GB/512GB,Asus,Other,0.0,0.0,Onboard,0.005989996705501812,0,0,0,0
Dell Inspiron 15-3567 i5-7200U/8GB/128GB+500Gb/2Gb,Dell,Core i5,-1.0,-1.5,Onboard,-0.7427595914822247,0,0,0,0
MSI GF63 12UC i5-12450H 15.6 inch 8GB/512GB,Msi,Core i5,-1.0,0.0,Onboard,-0.2515798616310761,0,0,0,0
Dell Latitude 7320 i7 1165G7 16G/256GB 13.3” touch,Dell,Core i7,0.0,-1.0,Onboard,-0.509149719967654,0,0,0,0
Asus Vivobook 16 i5 Gen 13 16GB/512GB,Asus,Core i5,0.0,0.0,Onboard,-0.3953397825631196,0,0,0,0
Apple Macbook Air M2 16GB/256GB Midnight,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.02395998682200725,0,0,0,0
Dell Inspiron 5570 i5-8250U 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.7187996046602174,0,0,0,0
HP Probook 430G6 i5-8265U/8GB/128GB/3H,Hp,Core i5,-1.0,-1.5,Onboard,-0.6888496211327084,0,0,0,0
Dell Latitude 5310 i7-10610U 13.3 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.5630596903171703,0,0,0,0
"HP Pro X2 612 G2 i5 7Y54/8G/256G/12"" FHD+",Hp,Core i5,-1.0,-1.0,Onboard,-0.8146395519482464,0,0,0,0
"Dell E5400 i5-8365U 14 , 8GB, ssd 256GB, màn 14FHD",Dell,Core i5,-1.0,-1.0,Onboard,-0.700829614543712,0,0,0,0
Asus Vivobook X1503 Ryzen 5-5600H 8GB/512GB Oled,Asus,Ryzen 5,-1.0,0.0,Onboard,-0.4612297463236395,0,0,0,0
HP 840 G9 i7 1265U 8GB DDR5 256GB NVMe like new,Hp,Core i7,-1.0,-1.0,Onboard,-0.26355985504207974,0,0,0,0
"Asus VivoBook X541UA Core i7-7500U, 8GB, 256GB- Rẻ",Asus,Core i7,-1.0,-1.0,Onboard,-0.7487495881877265,0,0,0,0
MSI Cyborg 15 i7-13620H 15.6 inch 16GB/512GB,Msi,Core i7,0.0,0.0,Onboard,0.21563988139806523,0,0,0,0
Thinkpad L390 i5 13.3 inch 8GB/128GB/13.3  inch HD,Khác,Core i5,-1.0,-1.5,Onboard,-0.8026595585372428,0,0,0,0
Acer Swift SF314-56 i3-8145U 14 inch 8GB/128GB,Acer,Core i3,-1.0,-1.5,Onboard,-0.8086495552427446,0,0,0,0
Surface Pro 9 i7 16GB/512GB ít dùng,Surface,Core i7,0.0,0.0,Onboard,0.2455898649255743,0,0,0,0
E pass Asus X415EA i3 1115G4 12GB/512GB mua TGDĐ,Asus,Core i3,-0.5,0.0,Onboard,-0.6529096408996975,0,0,0,0
Surface Pro 8 i5 8GB/256GB Bạc và đen,Surface,Core i5,-1.0,-1.0,Onboard,-0.18568989787055618,0,0,0,0
MacBook Pro 2020 i5 13 inch 16GB/512GB,Apple,Core i5,0.0,0.0,Apple GPU,-0.41336967264668006,0,0,0,0
MacBook Air 2019 i5 13.3 inch 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.5690496870226721,0,0,0,0
Lenovo i3-1115G4 15.6 inch 8GB/256GB,Lenovo,Core i3,-1.0,-1.0,Onboard,-0.7128096079547156,0,0,0,0
Apple Macbook Pro i5 13.3 inch 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.6469196441941957,0,0,0,0
MacBook Air 13inch Chip M4 Ram 16Gb SSD 256Gb New,Apple,Apple M-Series,0.0,-1.0,Apple GPU,0.3947407828925694,0,0,0,0
Razer Blade 15 i7-10875H RTX 2070 SUPER 16GB/512GB,Khác,Core i7,0.0,0.0,NVIDIA Card Rời,-0.03054898319805924,0,0,0,0
Dell Latitude 7420 i7 Gen 11 16G-256G màn 14in,Dell,Core i7,0.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
Dell Latitude 5500 i7-8665U 15.6 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.6295486537482404,0,0,0,0
Dell Precision 3470 i5-1250P 14 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.4073197759741232,0,0,0,0
HP 650 G9 i5 Gen 12 8GB/256GB,Hp,Core i5,-1.0,-1.0,Onboard,-0.2935098385695888,0,0,0,0
Macbook Pro 13inch 2019 Core i5 Ram 8Gb SSD 256Gb,Apple,Core i5,-1.0,-1.0,Apple GPU,-0.41330977267962504,0,0,0,0
Dell Precision 7550 i7-10750H 15.6 inch 16GB/512GB,Dell,Core i7,0.0,0.0,Onboard,-0.20964988469256343,0,0,0,0
Dell 3410 cor i5 thế hệ 10 ram 16g ssd 256g mới 95,Dell,Core i5,0.0,-1.0,Onboard,-0.5630596903171703,0,0,0,0
ASUS Vivobook K3605ZF i5-12500H 16GB/512GB,Asus,Core i5,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
ThinkPad E15 G3 R5-5500U - SSD 256GB - RAM 16GB,Khác,Ryzen 5,0.0,-1.0,Onboard,-0.6229596573721884,0,0,0,0
Dell Latitude 5430 i7-12550 14 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.4672197430291413,0,0,0,0
Dell đời mới 55 i5-1245U 13.3 inch 16GB/256GB,Dell,Core i5,0.0,-1.0,Onboard,-0.5510796969061666,0,0,0,0
HP Pavilion 15 i5-1135G7 15.6 inch 8GB/256GB,Hp,Core i5,-1.0,-1.0,Onboard,-0.38934978585761776,0,0,0,0
"HP 15EG i7-1255U 15.6 inch 8GB/512GB, Vga Rời",Hp,Core i7,-1.0,0.0,Onboard,-0.32944981880259966,0,0,0,0
Dell Latitude 5400 i7-8665U 14 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.5271197100841595,0,0,0,0
Dell Precision 5540 i7-9850H 15.6 inch 16GB/256GB,Dell,Core i7,0.0,-1.0,Onboard,-0.383359789152116,0,0,0,0
ASUS TUF Gaming F15 i7-10870H 15.6 inch 16GB/512GB,Asus,Core i7,0.0,0.0,Onboard,-0.2755398484530833,0,0,0,0
Dell 7420 2in1 (i7 1185G7 / 16G / 256G / X360),Dell,Core i7,0.0,-1.0,Onboard,-0.37137979574111235,0,0,0,0
Dell Precision 5570 i9-12900H 32GB 1TB RTX A2000,Dell,Other,2.0,2.0,Onboard,0.7846895684207373,0,0,0,0
Dell Latitude 5400 i7-8665U 14 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.6529096408996975,0,0,0,0
Asus Vivobook A415EA i5 14 inch 8GB/512GB,Asus,Core i5,-1.0,0.0,Onboard,-0.5630596903171703,0,0,0,0
Dell XPS 15 i7- 16GB/256GB card rời màn 4k,Dell,Core i7,0.0,-1.0,Onboard,-0.4911797298511486,0,0,0,0
Dell XPS 13 9380 i7-8565U 13.3 inch 16GB/256GB,Dell,Core i7,0.0,-1.0,Onboard,-0.41330977267962504,0,0,0,0
Lenovo ThinkPad T490s i5 Gen 8 14 inch 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.6828596244272066,0,0,0,0
Lenovo Slim3 16IRH10 83K20002VN i5 13420H 16G/512G,Lenovo,Core i5,0.0,0.0,Onboard,-0.11380993740453443,0,0,0,0
Apple Macbook Pro i7 16 inch 16GB/512GB,Apple,Core i7,0.0,0.0,Apple GPU,-0.4612297463236395,0,0,0,0
Dell Latitude 5330 i7-1265U 13.3 inch 16GB/512GB,Dell,Core i7,0.0,0.0,Onboard,-0.4492497529126359,0,0,0,0
Dell Latitude 5410 i7-10610U 14 inch 16GB/256GB,Dell,Core i7,0.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
MSI Creator M16 i7-12700H 16 inch 16GB/512GB,Msi,Core i7,0.0,0.0,Onboard,0.8146395519482464,0,0,0,0
HP ELITEBOOK 850 G8 I5 1135G7 8G 256GB 15.6FHD USA,Hp,Core i5,-1.0,-1.0,Onboard,-0.5031597232621522,0,0,0,0
Lenovo Thinkpad T490 i7-8665U 14 inch 16GB/256GB,Lenovo,Core i7,0.0,-1.0,Onboard,-0.6289496540776902,0,0,0,0
MSI CYBORG 15 A13V i7-13620H 16GB/512GB Mới 99%,Msi,Core i7,0.0,0.0,Onboard,0.005989996705501812,0,0,0,0
LAPTOP HP 840G8 COR I7 1185G7 RAM 16G SSD 512G,Hp,Core i7,0.0,0.0,Onboard,-0.383359789152116,0,0,0,0
Dell Latitude 5320 I5 1135G7 13.3 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.7128096079547156,0,0,0,0
Rog Strix G531 i5-9300H/16GB/256GB/GTX1050/120Hz,Khác,Core i5,0.0,-1.0,NVIDIA Card Rời,-0.38934978585761776,0,0,0,0
Lenovo Thinkbook 15-G5 New 100% (i5-1335U/8G/256G),Lenovo,Core i5,-1.0,-1.0,Onboard,-0.3354398155081015,0,0,0,0
Dell Latitude 7290 i7-8650U 12.5 inch 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.670879631016203,0,0,0,0
thinkpad x13 gen1 i7-10510 ram 16g ssd 256g-13.3in,Khác,Core i7,0.0,-1.0,Onboard,-0.5750396837281739,0,0,0,0
"Macbook Air M3 8GB/256GB - Đẹp 99%, Nguyên Zin",Apple,Apple M-Series,-1.0,-1.0,Apple GPU,0.005989996705501812,0,0,0,0
"Dell Latitude 5280/i5-7300/12.5""/8GB/256GB/New 98%",Dell,Core i5,-1.0,-1.0,Onboard,-0.8086495552427446,0,0,0,0
Hp Spectre 13 Vỏ nhôm i7 7500u 8gb 512gb nguyên zi,Hp,Core i7,-1.0,0.0,Onboard,-0.7128096079547156,0,0,0,0
Thinkpad T14 G1 i7 10610 16G 256G 14FHD W10,Khác,Core i7,0.0,-1.0,Onboard,-0.45523974961813773,0,0,0,0
ASUS TUF A15 Ryzen 7 7435HS 16GB/512GB/RTX 2050,Asus,Ryzen 7,0.0,0.0,NVIDIA Card Rời,-0.23360987151457066,0,0,0,0
Apple Macbook Pro 13 i5 13.3 inch 8GB/256GB,Apple,Core i5,-1.0,-1.0,Apple GPU,-0.7247896013657192,0,0,0,0
MacBook Air 2017 i5 13.3 inch 8GB/128GB/kèm sạc,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7193986043307676,0,0,0,0
"MSI Thin 15 i5-12450H, RTX 3050, 16GB 512GB còn BH",Msi,Core i5,0.0,0.0,NVIDIA Card Rời,-0.2042588876576118,0,0,0,0
Dell Precision 5530 i7-8850H 16GB/ 512GB/ P1000,Dell,Core i7,0.0,0.0,Onboard,-0.5930096738446794,0,0,0,0
Dell Latitude 7390 i5-8250U 13.3 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5930097337446465,0,0,0,0
Dell 16 Plus RTX 4060 8Gb Ultra 7 155H 32GB/2TB,Dell,Core Ultra 7,-1.0,3.0,NVIDIA Card Rời,0.604989667255683,0,0,0,0
"Thinkpad X1 Carbon G9 i7 1185G7 16G 256G 14"" Touch",Khác,Core i7,0.0,-1.0,Onboard,-0.13177992752103987,0,0,0,0
HP 14-ep0220TU i3-1315U 14 inch 8GB/256GB,Hp,Core i3,-1.0,-1.0,Onboard,-0.5690496870226721,0,0,0,0
Acer Nitro 5 i5-10300H 16GB/512GB 1650Ti,Acer,Core i5,0.0,0.0,Onboard,-0.3354398155081015,0,0,0,0
HP i3 Gen 8 8GB/256GB SSD,Hp,Core i3,-1.0,-1.0,Onboard,-0.7128096079547156,0,0,0,0
"Macbook Pro 15inch 2019 CORE I7, RAM 16GB,.256GB",Apple,Core i7,0.0,-1.0,Apple GPU,-0.3534098056246069,0,0,0,0
Asus tuf ryzen 5 4600/ ram 16g/ ssd 512g/ gtx1650,Asus,Ryzen 5,0.0,0.0,NVIDIA Card Rời,-0.3534098056246069,0,0,0,0
LENOVO X1 CARBON GEN 9 I7 1185G7 16G 256G 14”4K US,Lenovo,Core i7,0.0,-1.0,Onboard,-0.08984995058252718,0,0,0,0
✅MacBook Air M1 Ram 16G | SSD 256G (Trả Góp OĐồng),Apple,Apple M-Series,0.0,-1.0,Apple GPU,-0.1557399143430471,0,0,0,0
"LAPTOP RAZER I7 10875H/16G/512G/2070S 8G/15.6"" FHD",Khác,Core i7,0.0,0.0,Onboard,-0.02994998352750906,0,0,0,0
"DELL PRECISION 3551 I9 10885H 8G 256G 15.6""P620 4G",Dell,Other,-1.0,-1.0,Onboard,-0.41330977267962504,0,0,0,0
"LAPTOP RAZER I7 10875H/16G/512G/2070S 8G/15.6""FHD",Khác,Core i7,0.0,0.0,Onboard,-0.02994998352750906,0,0,0,0
Galleria i5-8300H 15.6 inch 16GB/256GB Card 1050ti,Khác,Core i5,0.0,-1.0,Onboard,-0.5630596903171703,0,0,0,0
HP Core i5 Thế hệ 12 15.6inch  8GB/512GB đời mới,Hp,Core i5,-1.0,0.0,Onboard,-0.6079846656084339,0,0,0,0
Dell Precision 5530 i7-8850H 16GB/256GB P1000,Dell,Core i7,0.0,-1.0,Onboard,-0.5031597232621522,0,0,0,0
"LAPTOP ASUS i7 11370H/16G/512G/3050 4G/15.6"" OLED",Asus,Core i7,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
LAPTOP ASUS i7 11370H/16G/512G/3050 4G/15.6IN OLED,Asus,Core i7,0.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
Apple MacBook Pro 2016 i5 8GB/256GB,Apple,Core i5,-1.0,-1.0,Apple GPU,-0.670879631016203,0,0,0,0
HP Elitebook 830 G5 i5 Gen 8 8GB/256GB,Hp,Core i5,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
LAPTOP ACER AI ULTRA 7 155H/16GB/1TB/14INCH TOUCH,Acer,Core Ultra 7,0.0,2.0,Onboard,-0.11380993740453443,0,0,0,0
LAPTOP ACER AI ULTRA 7 155H/16GB/1TB/14IN TOUCH,Acer,Core Ultra 7,0.0,2.0,Onboard,-0.11380993740453443,0,0,0,0
💻Apple MacBook Pro 2018 i7 15.4 inch 16GB/256GB,Apple,Core i7,0.0,-1.0,Apple GPU,-0.38395878882266615,0,0,0,0
"Dell Latitude 5511 i5-10300H, Ram 8G, SSD 256G,",Dell,Core i5,-1.0,-1.0,Onboard,-0.5870196771391776,0,0,0,0
Dell latitude i7 gen 10 ram 8GB/256GB,Dell,Core i7,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
Apple MacBook Air 2017 i5 8GB/128GB,Apple,Core i5,-1.0,-1.5,Apple GPU,-0.7727095750097337,0,0,0,0
HP 15s-fq1022TU i7 15.6 inch 8GB/512GB,Hp,Core i7,-1.0,0.0,Onboard,-0.23360987151457066,0,0,0,0
Acer Aspire Lite 15 i5-12450H 15.6 inch 16GB/512GB,Acer,Core i5,0.0,0.0,Onboard,-0.383359789152116,0,0,0,0
"Laptop Lenovo V14 G4 IRU i3-1315U/8GB/512GB/14""FHD",Lenovo,Core i3,-1.0,0.0,Onboard,-0.3354398155081015,0,0,0,0
"Dell Latitude 7290 Core i5-8250U/8GB/256GB 12.5""",Dell,Core i5,-1.0,-1.0,Onboard,-0.7487495881877265,0,0,0,0
MacBook Pro M2 13” 2022 16g/512g sạc24 lầnbh3 th,Apple,Apple M-Series,0.0,0.0,Apple GPU,0.26954985174758156,0,0,0,0
Laptop Dell Ryzen 5 5500U 8GB/512GB 15.6inch FHD,Dell,Ryzen 5,-1.0,0.0,Onboard,-0.5630596903171703,0,0,0,0
Lenovo Legion 5 Pro i9-12900H 16 inch 16GB/512GB,Lenovo,Other,0.0,0.0,Onboard,0.43127976279613045,0,0,0,0
Acer F5-573G i5-6200U 8GB/128GB,Acer,Core i5,-1.0,-1.5,Onboard,-0.8056545568899937,0,0,0,0
Lenovo ThinkPad X1 Carbon Gen 6 i5-8250U 8GB/256GB,Lenovo,Core i5,-1.0,-1.0,Onboard,-0.6079846656084339,0,0,0,0
MSI Katana 15 i7-13620H 32GB/1TB - RTX 4060,Msi,Core i7,2.0,2.0,NVIDIA Card Rời,0.5450897002006649,0,0,0,0
Laptop Asus i3-11th 8GB/512GB Màn 14inch FHD,Asus,Core i3,-1.0,0.0,Onboard,-0.6828596244272066,0,0,0,0
Apple MacBook Air M1 8GB/256GB Vàng,Apple,Apple M-Series,-1.0,-1.0,Apple GPU,-0.38934978585761776,0,0,0,0
"HP Pavilion 13 Ryzen 5-7535, RAM 16GB, SSD 256GB",Hp,Ryzen 5,0.0,-1.0,Onboard,-0.5630596903171703,0,0,0,0
"Surface Laptop 1 Core i5 -7200U 8GB 256GB 13.5 """,Surface,Core i5,-1.0,-1.0,Onboard,-0.6948396178382102,0,0,0,0
HP ProBook 450 G5 i5gen8/8GB/128GB 500gb,Hp,Core i5,-1.0,-1.5,Onboard,-0.7367695947767229,0,0,0,0
MacBook Pro 2018 i5 8GB/512GB,Apple,Core i5,-1.0,0.0,Apple GPU,-0.45523974961813773,0,0,0,0
Dell Precision 5560 i7-11850H/16GB/512GB/RTX A2000,Dell,Core i7,0.0,0.0,Onboard,0.20964988469256343,0,0,0,0
💻 Apple MacBook Pro 2015 i5 16GB/512GB Silver,Apple,Core i5,0.0,0.0,Apple GPU,-0.6894486208032585,0,0,0,0
Dell Latitude i5 Gen 8th 8GB/256G cảm ứng/mỏng đẹp,Dell,Core i5,-1.0,-1.0,Onboard,-0.6541675402078528,0,0,0,0
Lenovo Thinkpad X1 Carbon gen 11 i7-1365U 16GB/1TB,Lenovo,Core i7,0.0,2.0,Onboard,0.005989996705501812,0,0,0,0
AIR M2 13'' Starlight / 16G / 256G / BHCH 6-2026VN,Khác,Apple M-Series,0.0,-1.0,Onboard,-0.041929976938512685,0,0,0,0
Dell Latitude 5510 Core i5 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.5930096738446794,0,0,0,0
"Dell E7270 ( I7-6600U/ 8GB/ SSD 256GB/ 12.5""FHD)",Dell,Core i7,-1.0,-1.0,Onboard,-0.6529096408996975,0,0,0,0
Dell Inspiron 7359 i5-6200U 8GB/256GB 2in1,Dell,Core i5,-1.0,-1.0,Onboard,-0.6948396178382102,0,0,0,0
MacBook Pro 14-inch M2 Pro 16GB/1TB Bạc 99%,Apple,Apple M-Series,0.0,2.0,Apple GPU,0.7487495881877265,0,0,0,0
Dell Inspiron 3493 i5-1035G1 8GB/256GB màn 14 inh,Dell,Core i5,-1.0,-1.0,Onboard,-0.7247896013657192,0,0,0,0
"Dell Precision 3560 i7-1165G7, 16GB/512GB, Vga 2G",Dell,Core i7,0.0,0.0,Onboard,-0.383359789152116,0,0,0,0
ThinkPad Carbon X1 Gen 7 i7-8665U 16GB/512GB / 2k,Khác,Core i7,0.0,0.0,Onboard,-0.5630596903171703,0,0,0,0
ASUS ROG GL552VX i7-6700HQ 16GB/128GB,Asus,Core i7,0.0,-1.5,Onboard,-0.7247896013657192,0,0,0,0
Apple MacBook Air M1 13 inch 8GB/256GB,Apple,Apple M-Series,-1.0,-1.0,Apple GPU,-0.32944981880259966,0,0,0,0
Latitude E7280 Core i5-7300U/8GB/ 256GB. Đẹp 99%,Khác,Core i5,-1.0,-1.0,Onboard,-0.7307795980712211,0,0,0,0
"Latitude E5490 Core i5-8250U/8GB/256GB,FHD.đẹp 99%",Khác,Core i5,-1.0,-1.0,Onboard,-0.6648896343107011,0,0,0,0
Dell Latitude 5320 i7-1185G7/16GB/256GB like new,Dell,Core i7,0.0,-1.0,Onboard,-0.509149719967654,0,0,0,0
HP Pavilion 14-dvxxxx i3-1215U/8GB/256GB,Hp,Core i3,-1.0,-1.0,Onboard,-0.7128096079547156,0,0,0,0
Dell Latitude 7390 i5-8/16GB/256GB Cảm Ứng,Dell,Core i5,0.0,-1.0,Onboard,-0.7068196112492138,0,0,0,0
ASUS TUF Gaming A15 Ryzen 7 15.5 inch 16GB/512GB,Asus,Ryzen 7,0.0,0.0,Onboard,-0.08391985384408039,0,0,0,0
Dell Latitude 5511 i7-10850H/ 8GB/256GB/Vga 2Gb,Dell,Core i7,-1.0,-1.0,Onboard,-0.47320973973464314,0,0,0,0
Acer Aspire AL16-71P Ultra 7-155H 16 inch 32GB/1TB,Acer,Core Ultra 7,2.0,2.0,Onboard,0.12578993081553805,0,0,0,0
Microsoft Surface Book 2 i7 13.3 inch 16GB/512GB,Surface,Core i7,0.0,0.0,Onboard,-0.4672197430291413,0,0,0,0
Apple MacBook Pro 2019 i9 16 inch 32GB/1TB,Apple,Other,2.0,2.0,Apple GPU,-0.12578993081553805,0,0,0,0
💥💥Laptop Dell 7430 i7 1265U/ 32GB/512gb vỏ nhôm,Dell,Core i7,2.0,0.0,Onboard,-0.17370990445955256,0,0,0,0
Dell Latitude 5500 i5-8365U 15.6 inch 8GB/256GB,Dell,Core i5,-1.0,-1.0,Onboard,-0.6109796639611849,0,0,0,0
Sony Vaio VWNC5151B i7-1165G7 16GB/1TB,Khác,Core i7,0.0,2.0,Onboard,-0.5331097067896613,0,0,0,0
